KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
53390160,0,,,443,229,214,18,11,7,425,218,207,228,124,104,421,216,205,416,214,202,197,94,103,86,37,49,21,9,12,2,1,1,5,2,3,192,192,50,80,31,21,5,4,1,140,122,18,4,134,1,37,42
53390161,0,,,40,22,18,0,0,0,40,22,18,17,10,7,40,22,18,40,22,18,23,12,11,8,4,4,1,1,0,0,0,0,1,0,1,19,19,6,7,4,2,0,0,0,13,12,1,0,14,0,4,5
53390162,0,,,113,59,54,10,7,3,103,52,51,50,27,23,101,52,49,98,51,47,53,25,28,28,13,15,7,3,4,0,0,0,0,0,0,43,43,9,14,10,6,2,2,0,34,25,9,1,34,0,9,9
53390163,0,,,1123,558,565,111,45,66,999,506,493,656,342,314,971,492,479,948,481,467,343,164,179,163,77,86,41,21,20,5,2,3,4,2,2,411,411,69,138,99,66,26,6,7,341,290,51,27,214,3,31,66
53390164,0,,,5767,2950,2817,721,385,336,5007,2537,2470,3358,1796,1562,4852,2461,2391,4726,2395,2331,1649,741,908,781,309,472,228,52,176,30,2,28,115,60,55,2204,2200,647,619,421,351,121,30,11,1543,1396,147,186,896,87,205,310
53390165,0,,,4546,2339,2207,613,308,305,3811,1911,1900,2657,1377,1280,3659,1840,1819,3551,1793,1758,1154,534,620,480,204,276,106,33,73,3,1,2,171,79,92,1740,1729,500,485,328,280,102,27,7,1222,1124,98,134,666,61,136,216
53390166,0,,,1459,762,697,119,57,62,1337,703,634,856,465,391,1305,688,617,1283,670,613,481,238,243,208,106,102,31,15,16,2,1,1,68,36,32,637,637,181,231,133,60,23,3,6,450,398,52,36,306,30,58,110
53390167,0,,,6091,3060,3031,666,331,335,5409,2720,2689,3293,1707,1586,5261,2645,2616,5171,2597,2574,2116,1013,1103,879,415,464,162,63,99,5,0,5,128,68,60,2635,2635,758,951,477,305,101,29,14,1842,1685,157,173,1406,57,340,512
53390168,0,,,1245,612,633,138,79,59,1104,531,573,728,360,368,1072,514,558,1042,498,544,376,171,205,182,86,96,37,11,26,2,0,2,13,9,4,457,453,117,148,82,73,24,8,1,331,297,34,30,236,36,49,90
53390169,0,,,931,457,474,90,51,39,841,406,435,509,252,257,814,394,420,798,387,411,332,154,178,175,76,99,40,16,24,1,1,0,0,0,0,354,354,70,121,72,63,20,6,2,281,241,40,18,220,3,45,66
53390170,0,,,240,102,138,5,4,1,235,98,137,115,59,56,234,98,136,230,97,133,120,39,81,79,20,59,45,6,39,8,1,7,0,0,0,80,79,22,30,15,10,0,2,0,55,49,6,2,42,0,10,10
53390171,0,,,243,121,122,13,6,7,230,115,115,133,75,58,227,115,112,223,113,110,97,40,57,44,14,30,14,3,11,1,0,1,0,0,0,95,95,29,25,15,18,4,3,1,66,43,23,2,66,0,17,9
53390172,0,,,32,16,16,4,1,3,28,15,13,12,7,5,28,15,13,28,15,13,16,8,8,5,3,2,1,0,1,0,0,0,0,0,0,9,9,0,4,2,1,0,1,1,9,7,2,1,9,0,0,3
53390173,0,,,535,243,292,30,14,16,505,229,276,249,134,115,490,221,269,484,216,268,256,95,161,169,49,120,85,14,71,21,1,20,4,2,2,172,171,29,61,40,27,9,3,2,139,105,34,7,119,0,21,28
53390174,0,,,2436,1236,1200,276,158,118,2154,1075,1079,1356,696,660,2071,1032,1039,2028,1009,1019,798,379,419,350,166,184,62,21,41,6,0,6,25,17,8,942,942,204,312,199,147,63,12,5,733,646,87,55,511,18,99,181
53390175,0,,,2731,1371,1360,371,187,184,2359,1183,1176,1520,768,752,2276,1146,1130,2227,1120,1107,839,415,424,320,152,168,69,18,51,5,1,4,53,27,26,979,977,161,314,241,173,67,17,4,811,719,92,81,504,18,81,178
53390176,0,,,2002,1032,970,225,116,109,1754,896,858,1168,604,564,1709,875,834,1667,851,816,586,292,294,234,116,118,44,16,28,4,0,4,81,48,33,817,816,222,249,179,109,43,11,3,584,524,60,56,390,33,74,118
53390177,0,,,1032,507,525,96,59,37,934,447,487,553,278,275,905,432,473,882,418,464,381,169,212,187,71,116,59,9,50,5,1,4,2,1,1,387,386,75,132,96,48,26,8,1,309,271,38,22,225,3,44,69
53390178,0,,,1151,570,581,142,67,75,1009,503,506,672,345,327,964,484,480,930,466,464,337,158,179,158,71,87,42,10,32,3,0,3,7,3,4,419,419,69,138,87,91,27,4,3,347,308,39,27,216,2,39,75
53390179,0,,,161,87,74,30,17,13,131,70,61,95,51,44,125,65,60,122,64,58,36,19,17,17,8,9,2,1,1,0,0,0,0,0,0,57,57,7,19,15,9,7,0,0,50,44,6,8,24,0,4,7
53390180,1,,53390190,141,69,72,11,6,5,135,66,69,80,45,35,132,65,67,129,62,67,55,21,34,31,10,21,6,1,5,0,0,0,0,0,0,53,53,16,18,9,9,2,1,2,41,31,10,2,39,0,11,6
53390181,0,,,155,82,73,0,0,0,155,82,73,84,45,39,153,81,72,148,80,68,71,37,34,32,17,15,11,2,9,2,0,2,1,0,1,64,63,12,28,12,10,0,0,1,49,42,7,0,45,0,8,12
53390182,0,,,237,153,84,5,2,3,232,151,81,131,93,38,230,151,79,230,151,79,101,58,43,46,27,19,5,0,5,1,0,1,0,0,0,16,15,0,5,5,3,1,0,1,15,10,5,2,12,0,0,3
53390183,0,,,242,124,118,15,10,5,227,114,113,137,75,62,223,112,111,219,111,108,90,39,51,52,23,29,14,3,11,1,0,1,0,0,0,88,88,13,31,21,14,6,3,0,75,55,20,4,60,0,10,17
53390184,0,,,449,222,227,38,21,17,411,201,210,236,118,118,400,195,205,396,194,202,175,83,92,74,30,44,22,9,13,0,0,0,5,2,3,170,170,38,55,41,20,11,1,4,130,105,25,9,110,2,17,27
53390185,0,,,621,305,316,66,33,33,554,271,283,340,176,164,532,260,272,523,256,267,214,95,119,99,39,60,26,8,18,1,0,1,7,2,5,222,222,39,77,43,32,20,7,4,182,146,36,14,142,0,26,42
53390188,0,,,366,177,189,17,9,8,349,168,181,195,107,88,341,161,180,337,159,178,154,61,93,74,21,53,26,6,20,2,0,2,3,0,3,133,132,23,45,34,19,9,2,0,109,82,27,6,95,0,20,24
53390189,0,,,29,12,17,1,0,1,28,12,16,16,6,10,28,12,16,28,12,16,12,6,6,8,3,5,7,3,4,1,1,0,0,0,0,11,11,2,2,5,2,0,0,0,9,5,4,0,9,0,2,0
53390190,2,53390180,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53390193,0,,,21,11,10,3,1,2,18,10,8,9,6,3,18,10,8,18,10,8,9,4,5,4,1,3,2,1,1,0,0,0,0,0,0,7,7,1,1,3,1,1,0,0,6,3,3,0,6,0,1,1
53390194,0,,,22,12,10,1,0,1,21,12,9,9,6,3,20,11,9,20,11,9,12,6,6,3,1,2,1,0,1,1,0,1,0,0,0,9,9,1,5,1,2,0,0,0,8,6,2,0,7,0,1,3
53390195,0,,,330,195,135,10,5,5,320,190,130,194,123,71,317,189,128,317,189,128,126,67,59,41,18,23,10,2,8,1,0,1,1,1,0,101,99,29,39,23,4,3,1,0,70,59,11,5,62,1,11,23
53390196,0,,,15,8,7,0,0,0,15,8,7,7,4,3,15,8,7,15,8,7,8,4,4,5,3,2,2,1,1,0,0,0,0,0,0,5,4,1,1,1,0,1,0,0,3,2,1,0,4,0,1,1
53390198,0,,,307,162,145,19,13,6,288,149,139,157,83,74,279,147,132,275,144,131,131,66,65,60,28,32,13,4,9,1,0,1,1,0,1,122,122,27,44,28,15,2,4,2,95,80,15,3,83,0,15,31
53390200,0,,,122,62,60,6,4,2,116,58,58,61,32,29,115,58,57,115,58,57,55,26,29,29,16,13,10,5,5,1,1,0,0,0,0,48,48,11,14,11,10,2,0,0,37,25,12,1,36,0,8,5
53390201,0,,,111,54,57,11,6,5,100,48,52,56,26,30,96,46,50,94,45,49,44,22,22,20,10,10,3,2,1,0,0,0,0,0,0,39,39,8,13,9,2,3,1,3,31,25,6,2,27,0,5,9
53390202,0,,,36,22,14,9,7,2,27,15,12,18,10,8,26,14,12,25,14,11,9,5,4,2,1,1,0,0,0,0,0,0,0,0,0,10,10,1,1,3,3,1,0,1,9,8,1,2,6,0,1,0
53390203,0,,,1828,920,908,181,93,88,1642,823,819,1054,538,516,1568,782,786,1523,757,766,588,285,303,217,97,120,57,20,37,3,1,2,10,4,6,682,682,105,248,163,106,47,12,1,572,523,49,42,381,2,68,142
53390204,0,,,6974,3466,3508,768,377,391,6039,2992,3047,3832,1981,1851,5871,2902,2969,5754,2848,2906,2207,1011,1196,1120,489,631,321,113,208,36,6,30,91,51,40,3045,3040,1049,955,532,350,122,26,6,1952,1789,163,205,1343,132,362,459
53390205,0,,,8316,4122,4194,974,492,482,7221,3553,3668,5068,2598,2470,6942,3414,3528,6728,3296,3432,2153,955,1198,1130,473,657,278,103,175,14,1,13,104,44,60,3443,3440,996,1024,701,523,148,37,11,2400,2193,207,252,1430,178,363,445
53390206,0,,,9327,4561,4766,951,490,461,8229,3990,4239,5439,2749,2690,7971,3863,4108,7802,3787,4015,2790,1241,1549,1386,571,815,480,158,322,53,11,42,113,45,68,4127,4122,1510,1173,721,542,135,34,7,2578,2353,225,250,1833,244,568,522
53390207,0,,,3425,1650,1775,308,161,147,3030,1440,1590,2034,1038,996,2917,1377,1540,2859,1351,1508,996,402,594,547,186,361,255,63,192,35,3,32,73,35,38,1615,1610,725,409,264,166,37,8,1,866,791,75,74,597,148,216,149
53390208,0,,,6749,3422,3327,936,487,449,5662,2844,2818,4086,2128,1958,5483,2741,2742,5364,2666,2698,1576,716,860,819,343,476,258,97,161,16,4,12,123,48,75,3069,3067,1169,805,577,410,83,17,6,1867,1734,133,300,1062,179,330,309
53390209,0,,,1170,606,564,154,83,71,1001,514,487,691,383,308,975,497,478,957,486,471,310,131,179,141,52,89,51,13,38,7,2,5,11,5,6,502,499,175,136,101,58,22,5,2,319,292,27,49,183,42,36,57
53390210,0,,,434,218,216,32,13,19,399,203,196,220,117,103,393,201,192,386,195,191,179,86,93,76,30,46,21,5,16,4,1,3,3,0,3,141,140,25,45,28,26,10,5,1,115,86,29,10,106,0,16,25
53390211,0,,,882,491,391,82,41,41,799,449,350,475,310,165,773,436,337,717,384,333,324,139,185,185,69,116,80,21,59,9,0,9,6,3,3,184,177,39,48,37,29,17,6,1,135,119,16,19,78,2,17,24
53390212,0,,,448,226,222,44,23,21,395,198,197,223,120,103,390,195,195,385,193,192,172,78,94,83,34,49,24,10,14,3,0,3,1,0,1,176,176,36,62,42,25,6,4,1,137,117,20,8,109,0,21,35
53390213,0,,,4242,2132,2110,676,357,319,3549,1764,1785,2634,1341,1293,3340,1653,1687,3211,1588,1623,915,423,492,375,162,213,97,31,66,9,0,9,44,16,28,1526,1526,285,437,332,319,124,17,12,1232,1123,109,139,613,20,134,186
53390214,0,,,4508,2218,2290,457,225,232,3964,1941,2023,2530,1292,1238,3841,1882,1959,3759,1845,1914,1434,649,785,655,278,377,172,54,118,14,3,11,67,11,56,1877,1873,520,652,336,265,78,18,4,1323,1210,113,117,891,52,196,321
53390215,0,,,8562,4241,4321,898,463,435,7549,3706,3843,4939,2504,2435,7332,3599,3733,7185,3528,3657,2610,1202,1408,1331,588,743,315,120,195,24,7,17,64,30,34,3643,3641,1095,1148,731,463,164,30,10,2495,2258,237,264,1714,107,430,540
53390216,0,,,10962,5443,5519,1183,601,582,9628,4746,4882,6791,3489,3302,9277,4572,4705,9056,4460,4596,2837,1257,1580,1548,630,918,430,167,263,31,6,25,142,48,94,4600,4595,1423,1354,932,653,173,45,15,3104,2843,261,346,1834,153,502,512
53390217,0,,,3595,1860,1735,459,235,224,3085,1591,1494,2284,1214,1070,2971,1520,1451,2902,1482,1420,801,377,424,368,161,207,87,37,50,8,5,3,76,25,51,1579,1578,566,433,273,208,85,12,1,995,928,67,137,553,108,155,158
53390218,0,,,6990,3638,3352,706,337,369,6172,3231,2941,4249,2317,1932,6047,3164,2883,5911,3084,2827,1923,914,1009,967,403,564,327,118,209,25,7,18,124,55,69,3244,3211,1379,820,527,365,95,14,11,1784,1616,168,222,1186,279,380,324
53390219,0,,,1400,789,611,167,82,85,1222,698,524,956,570,386,1157,667,490,1128,654,474,266,128,138,88,40,48,16,6,10,1,0,1,21,10,11,647,647,279,146,101,87,26,8,0,360,332,28,29,173,138,31,59
53390220,0,,,832,401,431,76,44,32,756,357,399,364,199,165,734,343,391,724,335,389,392,158,234,225,73,152,93,17,76,22,3,19,0,0,0,231,229,24,74,60,37,26,6,2,205,160,45,13,153,0,19,38
53390221,0,,,918,475,443,48,25,23,853,440,413,460,254,206,836,430,406,816,417,399,393,186,207,220,102,118,62,26,36,2,0,2,5,5,0,400,399,131,134,64,47,14,6,3,264,220,44,9,252,19,57,75
53390222,0,,,760,393,367,72,42,30,676,343,333,411,220,191,648,326,322,639,319,320,265,123,142,116,47,69,23,7,16,0,0,0,3,1,2,306,306,81,102,59,35,18,10,1,221,189,32,13,174,7,38,52
53390223,0,,,4461,2197,2264,556,282,274,3866,1890,1976,2525,1276,1249,3690,1795,1895,3594,1738,1856,1341,614,727,647,280,367,170,52,118,30,4,26,130,13,117,1763,1755,458,579,357,226,100,26,9,1281,1153,128,105,806,63,146,284
53390224,0,,,2104,1047,1057,212,113,99,1869,923,946,1257,652,605,1798,881,917,1756,858,898,612,271,341,307,133,174,72,28,44,1,0,1,52,13,39,894,893,265,281,189,110,38,9,1,615,551,64,46,398,34,105,116
53390225,0,,,5111,2582,2529,610,315,295,4453,2240,2213,3134,1640,1494,4286,2153,2133,4171,2102,2069,1319,600,719,626,275,351,157,52,105,19,3,16,67,37,30,1992,1989,532,566,405,338,108,33,7,1436,1282,154,164,835,77,180,228
53390226,0,,,6535,3292,3243,717,371,346,5730,2863,2867,3688,1938,1750,5553,2773,2780,5439,2726,2713,2042,925,1117,1080,451,629,300,103,197,33,4,29,99,45,54,2840,2836,977,836,518,351,122,28,4,1828,1661,167,221,1311,89,379,390
53390227,0,,,6301,3045,3256,733,358,375,5494,2642,2852,3794,1928,1866,5320,2557,2763,5177,2484,2693,1700,714,986,937,363,574,258,78,180,18,3,15,177,76,101,2644,2641,862,763,469,399,113,30,5,1745,1598,147,204,1110,84,353,298
53390228,0,,,8663,4430,4233,1133,583,550,7400,3753,3647,5251,2790,2461,7155,3626,3529,6964,3522,3442,2149,963,1186,1190,479,711,448,133,315,47,10,37,202,98,104,3573,3562,1260,944,619,536,140,50,13,2239,2037,202,348,1206,221,319,350
53390229,0,,,1302,675,627,161,80,81,1095,565,530,775,436,339,1057,546,511,1030,528,502,320,129,191,197,77,120,72,21,51,8,1,7,25,16,9,574,572,245,136,90,59,37,2,3,320,292,28,55,179,36,44,49
53390230,0,,,4215,2218,1997,283,163,120,3758,1949,1809,2161,1180,981,3661,1893,1768,3562,1830,1732,1597,769,828,712,338,374,134,50,84,5,1,4,42,25,17,2063,2063,825,668,324,172,57,12,5,1210,1123,87,62,1057,103,315,368
53390231,0,,,5738,3176,2562,413,201,212,4783,2643,2140,3235,1937,1298,4679,2602,2077,4302,2316,1986,1548,706,842,818,377,441,171,69,102,8,5,3,176,103,73,3272,3265,1984,668,323,207,61,21,1,1243,1154,89,82,1062,624,373,360
53390232,0,,,3567,1850,1717,714,359,355,2641,1365,1276,1981,1049,932,2570,1323,1247,2471,1269,1202,660,316,344,298,136,162,67,24,43,3,1,2,64,38,26,1533,1532,631,302,232,250,88,21,8,888,802,86,218,431,185,100,129
53390233,0,,,2680,1336,1344,268,129,139,2357,1174,1183,1490,776,714,2291,1145,1146,2235,1113,1122,867,398,469,462,206,256,84,30,54,8,2,6,50,26,24,1161,1160,383,351,216,143,49,14,4,766,675,91,70,568,43,132,171
53390234,0,,,581,286,295,49,26,23,522,257,265,298,156,142,507,249,258,492,240,252,224,101,123,115,49,66,34,14,20,3,2,1,1,0,1,238,237,71,78,46,21,14,5,2,164,146,18,10,147,0,46,40
53390235,0,,,1278,646,632,129,68,61,1137,570,567,683,355,328,1106,550,556,1080,533,547,454,215,239,246,113,133,55,24,31,4,2,2,2,0,2,485,485,101,163,99,76,31,12,3,379,326,53,31,291,2,58,92
53390236,0,,,1960,1018,942,267,147,120,1671,858,813,1198,619,579,1610,820,790,1568,800,768,473,239,234,219,113,106,46,20,26,2,1,1,10,3,7,787,787,212,240,162,110,42,16,5,565,519,46,82,311,15,67,99
53390237,0,,,2736,1302,1434,350,176,174,2365,1113,1252,1460,741,719,2312,1093,1219,2255,1065,1190,905,372,533,541,213,328,129,42,87,12,2,10,284,138,146,1242,1241,492,349,194,143,40,17,6,738,676,62,108,652,43,295,147
53390238,0,,,7466,3866,3600,846,449,397,6518,3352,3166,4460,2410,2050,6294,3234,3060,6167,3178,2989,2058,942,1116,1026,437,589,278,82,196,28,5,23,182,80,102,3005,3001,942,889,562,430,130,34,14,2008,1805,203,243,1205,125,287,374
53390239,0,,,599,323,276,69,37,32,521,280,241,384,213,171,493,268,225,475,256,219,137,67,70,51,23,28,14,5,9,1,1,0,24,11,13,252,252,72,89,37,37,12,5,0,172,151,21,23,93,14,14,32
53390240,0,,,3677,1946,1731,346,208,138,3269,1699,1570,1997,1087,910,3164,1643,1521,3091,1600,1491,1272,612,660,485,228,257,85,27,58,7,1,6,36,17,19,1660,1655,606,547,279,162,47,12,2,1044,963,81,74,813,115,188,312
53390241,0,,,8102,4433,3669,499,242,257,6693,3666,3027,4841,2829,2012,6543,3584,2959,6078,3272,2806,1852,837,1015,968,441,527,226,80,146,18,5,13,351,217,134,4945,4937,3319,817,420,278,79,20,4,1584,1469,115,119,1175,1239,340,395
53390242,0,,,7031,3822,3209,947,504,443,5122,2744,2378,3980,2266,1714,5016,2688,2328,4653,2439,2214,1142,478,664,658,247,411,265,59,206,38,4,34,217,136,81,3753,3745,2370,523,377,336,115,21,3,1333,1233,100,324,609,828,145,206
53390243,0,,,235,131,104,36,14,22,170,96,74,113,71,42,164,90,74,158,86,72,57,25,32,27,11,16,10,2,8,1,0,1,2,2,0,112,112,58,23,8,15,3,3,2,54,45,9,11,37,10,7,11
53390244,0,,,2186,1096,1090,234,111,123,1945,980,965,1268,676,592,1882,945,937,1834,926,908,677,304,373,352,140,212,107,27,80,15,0,15,19,10,9,827,826,187,262,183,135,41,13,5,633,569,64,55,403,10,81,125
53390245,0,,,846,421,425,84,52,32,761,368,393,465,231,234,739,357,382,726,354,372,296,137,159,172,83,89,36,18,18,4,0,4,3,0,3,324,324,59,113,75,55,18,2,2,264,225,39,22,194,0,43,55
53390246,0,,,1093,541,552,155,80,75,933,457,476,590,299,291,892,434,458,873,425,448,343,158,185,207,92,115,48,23,25,5,1,4,24,9,15,414,412,107,126,75,70,26,5,3,302,264,38,39,221,9,58,63
53390247,0,,,3346,1670,1676,335,177,158,2974,1472,1502,1823,968,855,2885,1427,1458,2823,1402,1421,1151,504,647,572,234,338,114,44,70,8,1,7,278,134,144,1458,1458,459,472,272,178,55,16,6,969,871,98,83,789,21,238,220
53390248,0,,,4532,2282,2250,381,183,198,4113,2076,2037,2450,1313,1137,4020,2026,1994,3960,1993,1967,1663,763,900,834,381,453,188,54,134,13,2,11,338,175,163,2069,2068,690,749,362,185,65,12,5,1360,1251,109,106,1041,53,265,369
53390249,0,,,3672,1860,1812,412,225,187,3190,1589,1601,2200,1147,1053,3098,1541,1557,3025,1506,1519,990,442,548,461,183,278,117,44,73,5,2,3,87,43,44,1580,1579,491,480,317,214,59,12,6,1069,977,92,103,671,60,162,187
53390250,0,,,647,345,302,94,50,44,545,289,256,407,228,179,531,283,248,512,270,242,138,61,77,67,31,36,13,3,10,0,0,0,14,9,5,276,276,101,64,45,48,17,1,0,172,160,12,19,90,23,18,31
53390251,0,,,5672,2896,2776,709,338,371,4772,2433,2339,3353,1783,1570,4624,2366,2258,4466,2260,2206,1419,650,769,688,313,375,182,62,120,18,7,11,99,50,49,2599,2595,1037,686,422,322,104,18,6,1532,1390,142,189,903,285,198,314
53390252,0,,,9632,4702,4930,817,402,415,8561,4145,4416,5317,2695,2622,8369,4057,4312,8168,3958,4210,3244,1450,1794,1558,646,912,415,139,276,29,9,20,257,126,131,4681,4666,2006,1388,718,427,103,21,3,2622,2454,168,222,2038,418,663,685
53390253,0,,,555,278,277,51,25,26,502,251,251,345,179,166,482,242,240,464,233,231,157,72,85,83,39,44,20,9,11,0,0,0,4,3,1,211,211,46,65,44,39,12,4,1,162,142,20,11,98,0,16,28
53390254,0,,,5955,2966,2989,690,360,330,5246,2593,2653,3132,1581,1551,5098,2514,2584,4992,2461,2531,2114,1012,1102,1062,514,548,194,77,117,17,3,14,74,41,33,2388,2384,497,907,487,368,95,22,8,1868,1728,140,170,1303,23,246,536
53390255,0,,,1994,1003,991,209,113,96,1775,888,887,1118,568,550,1712,857,855,1667,839,828,657,320,337,345,156,189,80,29,51,6,0,6,9,3,6,770,770,173,235,172,134,44,8,4,595,527,68,67,419,9,85,133
53390256,0,,,595,301,294,65,32,33,530,269,261,322,173,149,511,258,253,501,250,251,208,96,112,95,44,51,35,15,20,3,0,3,6,2,4,228,228,43,79,56,32,13,3,2,184,159,25,13,132,2,23,46
53390257,0,,,917,447,470,89,46,43,824,397,427,466,250,216,799,386,413,779,376,403,358,147,211,216,76,140,88,21,67,15,0,15,35,19,16,347,346,92,118,68,44,16,4,4,248,217,31,24,191,13,44,60
53390258,0,,,1461,729,732,157,74,83,1298,650,648,832,431,401,1250,625,625,1217,605,612,466,219,247,238,110,128,47,19,28,2,1,1,28,14,14,574,574,124,196,123,91,30,9,1,442,392,50,38,291,5,56,106
53390259,0,,,3514,1787,1727,423,220,203,3033,1528,1505,2082,1103,979,2927,1485,1442,2854,1444,1410,951,425,526,481,198,283,128,45,83,6,1,5,70,37,33,1468,1467,483,380,300,215,58,26,5,965,862,103,122,628,45,172,151
53390260,0,,,129,72,57,3,2,1,126,70,56,60,38,22,124,68,56,119,64,55,66,32,34,29,12,17,10,3,7,2,0,2,0,0,0,53,53,11,23,11,5,1,1,1,42,34,8,0,42,0,8,12
53390261,0,,,1337,676,661,112,59,53,1213,611,602,776,402,374,1189,599,590,1168,588,580,437,209,228,173,73,100,45,16,29,2,0,2,21,10,11,606,606,180,229,118,55,20,3,1,412,380,32,29,284,9,63,108
53390262,0,,,5091,2622,2469,489,249,240,4501,2320,2181,3177,1719,1458,4359,2250,2109,4247,2187,2060,1324,601,723,620,273,347,173,65,108,13,9,4,80,52,28,2467,2452,1055,666,376,256,77,18,4,1368,1283,85,143,896,224,299,283
53390263,0,,,737,390,347,70,29,41,655,356,299,489,281,208,620,335,285,599,328,271,166,75,91,76,30,46,16,4,12,0,0,0,14,5,9,321,321,119,84,48,49,17,3,1,199,174,25,18,115,20,28,36
53390264,0,,,5809,2896,2913,702,325,377,5063,2550,2513,3547,1851,1696,4836,2429,2407,4682,2356,2326,1516,699,817,824,385,439,167,72,95,12,2,10,80,51,29,2428,2426,725,730,433,400,120,11,7,1682,1591,91,144,1014,56,313,350
53390265,0,,,5530,2742,2788,606,321,285,4851,2387,2464,3246,1700,1546,4715,2323,2392,4603,2269,2334,1605,687,918,901,357,544,277,94,183,25,3,22,77,48,29,2424,2422,902,660,417,322,102,13,6,1500,1375,125,173,986,190,277,321
53390266,0,,,2602,1289,1313,276,131,145,2314,1151,1163,1503,789,714,2246,1121,1125,2195,1089,1106,811,362,449,436,171,265,137,37,100,14,1,13,18,9,9,999,995,251,331,190,157,51,10,5,732,663,69,57,447,16,111,150
53390267,0,,,1051,510,541,163,78,85,885,431,454,582,294,288,849,409,440,834,404,430,303,137,166,145,67,78,30,9,21,3,0,3,12,5,7,362,362,48,110,83,81,31,8,1,312,261,51,27,196,0,27,61
53390268,0,,,1177,599,578,126,61,65,1044,535,509,632,338,294,1010,516,494,983,500,483,412,197,215,210,96,114,72,27,45,4,1,3,7,5,2,420,419,96,118,99,66,23,11,6,321,278,43,33,224,8,46,68
